path_idx,W_final,improvement,sl_improvement
227,-97.2656,-81.744,0.0
228,-118.4935,-88.7549,-179.2956
229,-35.6554,54.965,0.0
230,-97.3328,-66.3179,0.0
231,-428.5254,-357.2788,0.0
232,-242.7016,-162.1899,-192.3864
233,55.933,69.7382,-51.0154
234,3.0048,84.1446,0.0
235,-2341.624,2110.0744,0.0
236,-331.985,-110.1549,0.0
237,25.1338,128.3287,0.0
238,-26.9124,6.7656,-40.7759
239,-194.4855,-93.2488,0.0
240,-1291.8024,-1127.1414,0.0
241,-136.7156,-125.7579,-140.2096
242,-350.0784,-240.2615,0.0
243,-81.0733,-22.2472,-105.3681
244,867.8983,1340.7976,-140.3765
245,-19.6969,-14.5973,-108.7121
246,-332.5251,-298.259,-233.5717
247,-61.0699,-18.3449,-27.8595
248,-681.5544,-620.8468,-138.4394
249,-28.5417,-21.6129,-63.6999
250,-4799.1129,-1677.5003,-696.6127
251,-275.7633,-248.9218,-314.6266
252,-632.2835,-169.8732,-542.0932
253,-130.0144,-93.1968,-75.1502
254,-1.7422,3.0644,0.0
255,-122.3867,-87.2824,-49.0393
256,116.7907,176.9044,15.2001
257,-163.6221,-143.7303,-24.8981
258,-2662.0451,-1588.6539,0.0
259,-4320.1585,-2439.6271,-1281.5725
260,-132.7176,-124.8955,-60.7357
261,-121.4048,-79.3309,-58.971
262,-106.6394,-42.0449,0.0
263,-109.2189,-70.4661,0.0
264,36.9971,46.3909,-22.7323
265,-727.892,-534.6064,-261.6061
266,-334.8175,-325.9294,-770.2504
267,-198.6,-109.5325,-182.2113
268,-998.6666,-939.6201,0.0
269,95.9159,94.2958,8.0735
270,-258.0191,-227.6696,-121.3713
271,-908.5474,-191.1483,0.0
272,-51.9257,-43.8407,-88.6744
273,-4379.4397,-3040.954,-1896.9263
274,-2712.1064,-1998.859,0.0
275,-193.104,-126.4928,0.0
276,-424.9959,-300.8618,-125.9794
277,-100.569,-79.751,-99.2292
278,-22.531,-20.867,-493.446
279,-452.9134,-424.3276,-414.5194
280,-377.3534,-228.9622,0.0
281,-506.19,-153.8719,0.0
282,-1187.5633,-631.1686,0.0
283,-290.8016,-254.0951,0.0
284,-4649.7406,-841.0518,0.0
285,-135.0425,-46.6142,0.0
286,-1091.2698,-569.3288,-462.328
287,-1750.0082,-1577.0464,0.0
